,Employee ID,Age,Gender,Department,Job Satisfaction,Stress Level,Annual Salary,Overtime Hours/Month,Manager Rating,Promotion in Last 5 Years,Date Hired,Parent Education Level,Favorite Activity,Job Description
502,E00502,31,Male,Operations,6,2,96K(est.),22,2,No,2005/06,High School,Traveling,"Engages with clients, closes deals, and drives revenue growth. Skills: Negotiation, CRM Software, Communication, Customer Relations."
503,E00503,52,F,HR,3,5,120K(est.),37,2,Yes,2007/03,College,Reading,"Develops campaigns, manages branding, and analyzes market trends. Skills: SEO, Social Media Management, Data Analysis, Creativity."
504,E00504,55,Female,HR,4,2,104K(est.),0,3,Yes,2020/08,PhD,Gaming,"Handles budgeting, financial planning, and reporting. Skills: Excel, Financial Modeling, Accounting Software, Analytical Thinking."
505,E00505,63,Male,Sales,5,10,108K(est.),43,5,No,2015/01,High School,Hiking,"Ensures smooth operation of IT systems, handles troubleshooting and maintenance. Skills: Networking, System Administration, Python, Security Protocols."
506,E00506,61,male,Operations,2,,108K(est.),15,4,No,2007/11,PhD,Hiking,"Develops campaigns, manages branding, and analyzes market trends. Skills: SEO, Social Media Management, Data Analysis, Creativity."
507,E00507,38,Female,Operations,5,6,81K(est.),46,4,Yes,1990/03,PhD,Playing Sports,"Responsible for recruitment, onboarding, employee relations, and compliance. Skills: Communication, Conflict Resolution, HRIS, Microsoft Office."
508,E00508,55,F,IT,7,7,87K(est.),23,5,No,1991/01,College,Gaming,"Ensures smooth operation of IT systems, handles troubleshooting and maintenance. Skills: Networking, System Administration, Python, Security Protocols."
509,E00509,25,F,HR,6,2,44K(est.),36,4,Yes,1992/10,High School,Reading,"Ensures smooth operation of IT systems, handles troubleshooting and maintenance. Skills: Networking, System Administration, Python, Security Protocols."
510,E00510,49,M,Operations,10,5,105K(est.),37,4,Yes,2008/07,Graduate,Traveling,"Handles budgeting, financial planning, and reporting. Skills: Excel, Financial Modeling, Accounting Software, Analytical Thinking."
511,E00511,56,Female,Finance,10,10,89K(est.),32,2,No,2009/01,College,Gaming,"Ensures smooth operation of IT systems, handles troubleshooting and maintenance. Skills: Networking, System Administration, Python, Security Protocols."
512,E00512,31,F,HR,8,7,49K(est.),17,3,Yes,2005/03,High School,Traveling,"Engages with clients, closes deals, and drives revenue growth. Skills: Negotiation, CRM Software, Communication, Customer Relations."
513,E00513,26,Female,HR,4,9,56K(est.),35,2,Yes,2009/03,PhD,Hiking,"Ensures smooth operation of IT systems, handles troubleshooting and maintenance. Skills: Networking, System Administration, Python, Security Protocols."
514,E00514,27,Male,Finance,2,,70K(est.),35,1,No,2020/09,PhD,Traveling,"Oversees supply chain, logistics, and production efficiency. Skills: Logistics Management, ERP Systems, Process Improvement, Leadership."
515,E00515,61,female,HR,6,,60K(est.),18,5,Yes,1991/03,Graduate,Playing Sports,"Engages with clients, closes deals, and drives revenue growth. Skills: Negotiation, CRM Software, Communication, Customer Relations."
516,E00516,25,F,IT,6,8,100K(est.),16,1,No,2001/10,High School,Gaming,"Responsible for recruitment, onboarding, employee relations, and compliance. Skills: Communication, Conflict Resolution, HRIS, Microsoft Office."
517,E00517,57,male,IT,4,,40K(est.),32,5,Yes,2003/02,Graduate,Reading,"Responsible for recruitment, onboarding, employee relations, and compliance. Skills: Communication, Conflict Resolution, HRIS, Microsoft Office."
518,E00518,62,Female,IT,7,1,112K(est.),32,4,No,1998/07,College,Reading,"Responsible for recruitment, onboarding, employee relations, and compliance. Skills: Communication, Conflict Resolution, HRIS, Microsoft Office."
519,E00519,42,M,HR,7,,65K(est.),11,4,Yes,2019/05,High School,Cooking,"Responsible for recruitment, onboarding, employee relations, and compliance. Skills: Communication, Conflict Resolution, HRIS, Microsoft Office."
520,E00520,62,F,HR,5,2,95K(est.),15,1,No,2022/01,Graduate,Gaming,"Ensures smooth operation of IT systems, handles troubleshooting and maintenance. Skills: Networking, System Administration, Python, Security Protocols."
521,E00521,62,male,Sales,8,,78K(est.),0,3,No,2002/05,Graduate,Hiking,"Develops campaigns, manages branding, and analyzes market trends. Skills: SEO, Social Media Management, Data Analysis, Creativity."
522,E00522,30,Female,IT,10,3,53K(est.),3,1,No,2011/03,PhD,Playing Sports,"Oversees supply chain, logistics, and production efficiency. Skills: Logistics Management, ERP Systems, Process Improvement, Leadership."
523,E00523,54,male,Marketing,1,9,94K(est.),42,4,No,2020/09,College,Reading,"Oversees supply chain, logistics, and production efficiency. Skills: Logistics Management, ERP Systems, Process Improvement, Leadership."
524,E00524,34,male,IT,8,6,82K(est.),6,4,No,2006/10,College,Cooking,"Responsible for recruitment, onboarding, employee relations, and compliance. Skills: Communication, Conflict Resolution, HRIS, Microsoft Office."
525,E00525,51,Female,HR,8,,84K(est.),10,4,No,1991/09,Graduate,Cooking,"Handles budgeting, financial planning, and reporting. Skills: Excel, Financial Modeling, Accounting Software, Analytical Thinking."
526,E00526,23,F,IT,2,,112K(est.),4,3,No,2004/11,College,Hiking,"Develops campaigns, manages branding, and analyzes market trends. Skills: SEO, Social Media Management, Data Analysis, Creativity."
527,E00527,57,F,Marketing,3,3,96K(est.),25,3,Yes,1993/06,College,Reading,"Responsible for recruitment, onboarding, employee relations, and compliance. Skills: Communication, Conflict Resolution, HRIS, Microsoft Office."
528,E00528,28,Male,HR,7,10,94K(est.),14,4,No,2013/02,High School,Playing Sports,"Oversees supply chain, logistics, and production efficiency. Skills: Logistics Management, ERP Systems, Process Improvement, Leadership."
529,E00529,61,Male,Finance,10,1,83K(est.),42,2,No,1996/06,High School,Hiking,"Ensures smooth operation of IT systems, handles troubleshooting and maintenance. Skills: Networking, System Administration, Python, Security Protocols."
530,E00530,32,Male,IT,4,8,46K(est.),24,1,Yes,2003/10,Graduate,Cooking,"Responsible for recruitment, onboarding, employee relations, and compliance. Skills: Communication, Conflict Resolution, HRIS, Microsoft Office."
531,E00531,57,male,IT,1,7,57K(est.),36,4,Yes,1998/12,College,Cooking,"Engages with clients, closes deals, and drives revenue growth. Skills: Negotiation, CRM Software, Communication, Customer Relations."
532,E00532,26,M,Operations,2,5,42K(est.),6,3,Yes,2015/12,College,Traveling,"Handles budgeting, financial planning, and reporting. Skills: Excel, Financial Modeling, Accounting Software, Analytical Thinking."
533,E00533,47,M,HR,1,8,110K(est.),48,1,No,2018/09,High School,Traveling,"Handles budgeting, financial planning, and reporting. Skills: Excel, Financial Modeling, Accounting Software, Analytical Thinking."
534,E00534,22,M,Marketing,3,1,114K(est.),36,1,Yes,2002/01,College,Playing Sports,"Responsible for recruitment, onboarding, employee relations, and compliance. Skills: Communication, Conflict Resolution, HRIS, Microsoft Office."
535,E00535,50,Male,Sales,1,3,73K(est.),33,1,Yes,2014/06,cWvUVbxn,Gaming,"Handles budgeting, financial planning, and reporting. Skills: Excel, Financial Modeling, Accounting Software, Analytical Thinking."
536,E00536,24,F,Marketing,1,10,44K(est.),30,2,No,2000/06,PhD,Cooking,"Develops campaigns, manages branding, and analyzes market trends. Skills: SEO, Social Media Management, Data Analysis, Creativity."
537,E00537,61,M,Finance,10,4,77K(est.),14,1,Yes,2006/04,College,Gaming,"Engages with clients, closes deals, and drives revenue growth. Skills: Negotiation, CRM Software, Communication, Customer Relations."
538,E00538,44,F,Finance,1,3,57K(est.),35,4,Yes,2023/03,PhD,Reading,"Ensures smooth operation of IT systems, handles troubleshooting and maintenance. Skills: Networking, System Administration, Python, Security Protocols."
539,E00539,49,female,Finance,1,7,118K(est.),25,4,No,2009/01,High School,Gaming,"Oversees supply chain, logistics, and production efficiency. Skills: Logistics Management, ERP Systems, Process Improvement, Leadership."
540,E00540,54,M,Sales,4,1,100K(est.),33,2,No,2000/11,High School,Cooking,"Responsible for recruitment, onboarding, employee relations, and compliance. Skills: Communication, Conflict Resolution, HRIS, Microsoft Office."
541,E00541,38,F,Finance,2,,73K(est.),26,2,Yes,1991/03,KFShFTwj,Playing Sports,"Develops campaigns, manages branding, and analyzes market trends. Skills: SEO, Social Media Management, Data Analysis, Creativity."
542,E00542,24,M,Marketing,9,8,60K(est.),9,2,Yes,2014/05,Graduate,Reading,"Engages with clients, closes deals, and drives revenue growth. Skills: Negotiation, CRM Software, Communication, Customer Relations."
543,E00543,53,female,Sales,7,9,58K(est.),41,5,Yes,2002/01,Graduate,Reading,"Develops campaigns, manages branding, and analyzes market trends. Skills: SEO, Social Media Management, Data Analysis, Creativity."
544,E00544,38,Female,Marketing,4,8,55K(est.),31,4,No,2008/12,PhD,Traveling,"Responsible for recruitment, onboarding, employee relations, and compliance. Skills: Communication, Conflict Resolution, HRIS, Microsoft Office."
545,E00545,44,female,HR,8,6,120K(est.),36,3,No,2015/03,tJWMcVN,Hiking,"Responsible for recruitment, onboarding, employee relations, and compliance. Skills: Communication, Conflict Resolution, HRIS, Microsoft Office."
546,E00546,43,female,Finance,6,10,59K(est.),50,3,Yes,2001/05,College,Cooking,"Oversees supply chain, logistics, and production efficiency. Skills: Logistics Management, ERP Systems, Process Improvement, Leadership."
547,E00547,31,Male,Marketing,3,3,73K(est.),28,1,Yes,2009/06,PhD,Traveling,"Ensures smooth operation of IT systems, handles troubleshooting and maintenance. Skills: Networking, System Administration, Python, Security Protocols."
548,E00548,52,F,Sales,4,6,61K(est.),15,2,No,2010/01,PhD,Reading,"Engages with clients, closes deals, and drives revenue growth. Skills: Negotiation, CRM Software, Communication, Customer Relations."
549,E00549,35,Female,IT,10,8,113K(est.),24,1,No,1998/05,PhD,Cooking,"Ensures smooth operation of IT systems, handles troubleshooting and maintenance. Skills: Networking, System Administration, Python, Security Protocols."
550,E00550,59,female,Operations,3,8,88K(est.),40,1,No,2013/07,Graduate,Reading,"Ensures smooth operation of IT systems, handles troubleshooting and maintenance. Skills: Networking, System Administration, Python, Security Protocols."
551,E00551,52,M,HR,9,10,75K(est.),11,1,No,2016/03,College,Hiking,"Handles budgeting, financial planning, and reporting. Skills: Excel, Financial Modeling, Accounting Software, Analytical Thinking."
552,E00552,32,female,Finance,9,6,44K(est.),46,3,Yes,2004/10,PhD,Playing Sports,"Handles budgeting, financial planning, and reporting. Skills: Excel, Financial Modeling, Accounting Software, Analytical Thinking."
553,E00553,33,F,Finance,2,3,96K(est.),36,5,No,1992/04,Graduate,Traveling,"Engages with clients, closes deals, and drives revenue growth. Skills: Negotiation, CRM Software, Communication, Customer Relations."
554,E00554,45,Male,Marketing,3,,48K(est.),37,4,No,2002/02,Graduate,Traveling,"Oversees supply chain, logistics, and production efficiency. Skills: Logistics Management, ERP Systems, Process Improvement, Leadership."
555,E00555,55,female,Marketing,7,10,80K(est.),10,2,Yes,1996/08,Graduate,Cooking,"Engages with clients, closes deals, and drives revenue growth. Skills: Negotiation, CRM Software, Communication, Customer Relations."
556,E00556,54,female,Finance,5,2,82K(est.),8,2,Yes,1999/01,kGcyJSzQmDS,Traveling,"Develops campaigns, manages branding, and analyzes market trends. Skills: SEO, Social Media Management, Data Analysis, Creativity."
557,E00557,57,male,Sales,10,,95K(est.),13,5,Yes,1997/04,Graduate,Reading,"Ensures smooth operation of IT systems, handles troubleshooting and maintenance. Skills: Networking, System Administration, Python, Security Protocols."
558,E00558,42,F,Sales,7,2,57K(est.),49,3,No,2020/03,High School,Hiking,"Handles budgeting, financial planning, and reporting. Skills: Excel, Financial Modeling, Accounting Software, Analytical Thinking."
559,E00559,61,female,Operations,5,2,91K(est.),16,2,Yes,2021/04,Heu,Gaming,"Handles budgeting, financial planning, and reporting. Skills: Excel, Financial Modeling, Accounting Software, Analytical Thinking."
560,E00560,41,M,Marketing,6,1,82K(est.),33,2,Yes,2006/12,High School,Cooking,"Ensures smooth operation of IT systems, handles troubleshooting and maintenance. Skills: Networking, System Administration, Python, Security Protocols."
561,E00561,37,M,IT,1,9,49K(est.),28,3,No,1992/10,Graduate,Traveling,"Engages with clients, closes deals, and drives revenue growth. Skills: Negotiation, CRM Software, Communication, Customer Relations."
562,E00562,48,F,Operations,1,7,117K(est.),23,3,No,1998/01,College,Cooking,"Handles budgeting, financial planning, and reporting. Skills: Excel, Financial Modeling, Accounting Software, Analytical Thinking."
563,E00563,54,Male,Sales,4,6,59K(est.),38,2,No,1994/08,Graduate,Cooking,"Responsible for recruitment, onboarding, employee relations, and compliance. Skills: Communication, Conflict Resolution, HRIS, Microsoft Office."
564,E00564,30,Female,Operations,9,7,45K(est.),26,5,No,2013/06,Graduate,Hiking,"Develops campaigns, manages branding, and analyzes market trends. Skills: SEO, Social Media Management, Data Analysis, Creativity."
565,E00565,27,female,Finance,7,9,62K(est.),13,5,No,1991/08,College,Hiking,"Develops campaigns, manages branding, and analyzes market trends. Skills: SEO, Social Media Management, Data Analysis, Creativity."
566,E00566,51,F,Marketing,4,1,56K(est.),4,2,Yes,2011/04,Graduate,Traveling,"Responsible for recruitment, onboarding, employee relations, and compliance. Skills: Communication, Conflict Resolution, HRIS, Microsoft Office."
567,E00567,51,Female,Sales,5,4,47K(est.),7,4,Yes,1997/01,College,Hiking,"Ensures smooth operation of IT systems, handles troubleshooting and maintenance. Skills: Networking, System Administration, Python, Security Protocols."
568,E00568,60,Male,Sales,10,2,89K(est.),10,4,No,1994/12,PhD,Reading,"Develops campaigns, manages branding, and analyzes market trends. Skills: SEO, Social Media Management, Data Analysis, Creativity."
569,E00569,40,Female,Marketing,2,5,59K(est.),26,2,Yes,2008/04,College,Traveling,"Oversees supply chain, logistics, and production efficiency. Skills: Logistics Management, ERP Systems, Process Improvement, Leadership."
570,E00570,61,female,Marketing,4,6,40K(est.),24,2,Yes,2006/01,MdLnHflMoeG,Gaming,"Develops campaigns, manages branding, and analyzes market trends. Skills: SEO, Social Media Management, Data Analysis, Creativity."
